Reporting starts,Reporting ends,Campaign name,Campaign ID,Campaign delivery,Results,Result indicator,Reach,Impressions,Cost per results,Ad set budget,Ad set budget type,Amount spent (INR),Objective,Frequency,Clicks (all),CPC (all) (INR),CTR (all),"Cost per 1,000 people reached (INR)","CPM (cost per 1,000 impressions) (INR)",Page engagement
2020-12-16,2020-12-16,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-15,2020-12-15,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-12-15,2020-12-15,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-15,2020-12-15,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-14,2020-12-14,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-12-14,2020-12-14,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-14,2020-12-14,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-13,2020-12-13,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-12-13,2020-12-13,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-13,2020-12-13,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-12,2020-12-12,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-12-12,2020-12-12,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-12,2020-12-12,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-11,2020-12-11,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-12-11,2020-12-11,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-11,2020-12-11,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-10,2020-12-10,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-12-10,2020-12-10,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-10,2020-12-10,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-09,2020-12-09,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-12-09,2020-12-09,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-09,2020-12-09,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-08,2020-12-08,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-12-08,2020-12-08,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-08,2020-12-08,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-07,2020-12-07,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-12-07,2020-12-07,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-07,2020-12-07,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-06,2020-12-06,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-12-06,2020-12-06,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-06,2020-12-06,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-05,2020-12-05,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-12-05,2020-12-05,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-05,2020-12-05,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-04,2020-12-04,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-12-04,2020-12-04,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-04,2020-12-04,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-03,2020-12-03,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-12-03,2020-12-03,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-03,2020-12-03,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-02,2020-12-02,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-12-02,2020-12-02,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-02,2020-12-02,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-01,2020-12-01,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-12-01,2020-12-01,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-12-01,2020-12-01,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-30,2020-11-30,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-30,2020-11-30,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-30,2020-11-30,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-29,2020-11-29,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-29,2020-11-29,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-29,2020-11-29,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-28,2020-11-28,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-28,2020-11-28,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-28,2020-11-28,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-27,2020-11-27,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-27,2020-11-27,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-27,2020-11-27,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-26,2020-11-26,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-26,2020-11-26,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-26,2020-11-26,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-25,2020-11-25,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-25,2020-11-25,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-25,2020-11-25,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-24,2020-11-24,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-24,2020-11-24,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-24,2020-11-24,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-23,2020-11-23,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-23,2020-11-23,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-23,2020-11-23,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-22,2020-11-22,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-22,2020-11-22,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-22,2020-11-22,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-21,2020-11-21,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-21,2020-11-21,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-21,2020-11-21,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-20,2020-11-20,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-20,2020-11-20,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-20,2020-11-20,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-19,2020-11-19,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-19,2020-11-19,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-19,2020-11-19,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-18,2020-11-18,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-18,2020-11-18,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-18,2020-11-18,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-17,2020-11-17,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-17,2020-11-17,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-17,2020-11-17,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-16,2020-11-16,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-16,2020-11-16,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-16,2020-11-16,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-15,2020-11-15,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-15,2020-11-15,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-15,2020-11-15,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-14,2020-11-14,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-14,2020-11-14,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-14,2020-11-14,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-13,2020-11-13,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-13,2020-11-13,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-13,2020-11-13,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-12,2020-11-12,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-12,2020-11-12,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-12,2020-11-12,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-11,2020-11-11,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-11,2020-11-11,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-11,2020-11-11,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-10,2020-11-10,Max-life-Form-29-July-20-Ver-1.0-Trichy,6197028494157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2020-11-10,2020-11-10,Max-life-Form-16-Dec-19-Ver-1.0-Trichy,6147372524557,inactive,,,0,0,,300,Daily,0,Lead Generation,0,0,0,0,0,0,
2020-11-10,2020-11-10,Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,0,0,,500,Daily,0,Lead Generation,0,0,0,0,0,0,
