Campaign name,Ad set name,Ad name,Age,Gender,Objective,Day,Reach,Impressions,Frequency,Amount spent (INR),Result Type,Results,Cost per result,Clicks (all),CPC (all),CTR (all),Link clicks,CPC (cost per link click),"CPM (cost per 1,000 impressions)",Post engagement,Reporting starts,Reporting ends
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-02-Sep-21,AskJuno-TN-Image-04-Sep-21-Tamil,45-54,male,LEAD_GENERATION,2021-12-03,43,49,1.1395348837209,25.56,,,,2,12.78,4.08163265,,,521.63265306,2,2021-12-03,2021-12-03
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-02-Sep-21,AskJuno-TN-Image-04-Sep-21-Tamil,25-34,male,LEAD_GENERATION,2021-12-03,256,266,1.0390625,74.17,On-Facebook leads,3,24.723333333333,9,8.24111111,3.38345865,5,14.834,278.83458647,6,2021-12-03,2021-12-03
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-02-Sep-21,AskJuno-TN-Image-04-Sep-21-Tamil,35-44,male,LEAD_GENERATION,2021-12-03,99,103,1.040404040404,47.72,,,,0,,0,,,463.30097087,,2021-12-03,2021-12-03
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-02-Sep-21,AskJuno-TN-Image-04-Sep-21-Tamil,55-64,male,LEAD_GENERATION,2021-12-03,38,43,1.1315789473684,36.4,On-Facebook leads,1,36.4,3,12.13333333,6.97674419,2,18.2,846.51162791,2,2021-12-03,2021-12-03
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,45-54,female,LEAD_GENERATION,2021-12-02,26,28,1.0769230769231,4.91,,,,0,,0,,,175.35714286,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,65+,male,LEAD_GENERATION,2021-12-02,143,149,1.041958041958,40.23,,,,1,40.23,0.67114094,1,40.23,270,1,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,65+,female,LEAD_GENERATION,2021-12-02,25,26,1.04,12.29,On-Facebook leads,1,12.29,2,6.145,7.69230769,1,12.29,472.69230769,1,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,45-54,male,LEAD_GENERATION,2021-12-02,157,161,1.0254777070064,77.08,On-Facebook leads,1,77.08,3,25.69333333,1.86335404,2,38.54,478.75776398,2,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,25-34,male,LEAD_GENERATION,2021-12-02,288,313,1.0868055555556,108.83,On-Facebook leads,1,108.83,4,27.2075,1.27795527,1,108.83,347.69968051,2,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,55-64,male,LEAD_GENERATION,2021-12-02,143,156,1.0909090909091,59.11,,,,2,29.555,1.28205128,,,378.91025641,1,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,55-64,female,LEAD_GENERATION,2021-12-02,29,29,1,10.54,,,,0,,0,,,363.44827586,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,Unknown,unknown,LEAD_GENERATION,2021-12-02,0,0,0,0,,,,0,,,,,,,2021-12-02,2021-12-02
