Campaign name,Ad set name,Ad name,Age,Gender,Objective,Day,Reach,Impressions,Frequency,Amount spent (INR),Result Type,Results,Cost per result,Clicks (all),CPC (all),CTR (all),Link clicks,CPC (cost per link click),"CPM (cost per 1,000 impressions)",Post engagement,Reporting starts,Reporting ends
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,55-64,female,LEAD_GENERATION,2021-11-23,7,8,1.1428571428571,3.0198137526981,,,,0,,0,,,377.47671909,,2021-11-23,2021-11-23
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,35-44,unknown,LEAD_GENERATION,2021-11-23,1,2,2,1.8698846746839,,,,0,,0,,,934.94233734,,2021-11-23,2021-11-23
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,18-24,unknown,LEAD_GENERATION,2021-11-23,1,1,1,0.0099993832870799,,,,0,,0,,,9.99938329,,2021-11-23,2021-11-23
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,55-64,female,LEAD_GENERATION,2021-11-23,5,5,1,0.21,,,,1,0.21,20,,,42,,2021-11-23,2021-11-23
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,65+,female,LEAD_GENERATION,2021-11-23,9,11,1.2222222222222,0.98993894542091,,,,0,,0,,,89.99444958,,2021-11-23,2021-11-23
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,45-54,female,LEAD_GENERATION,2021-11-23,25,28,1.12,3.11,,,,3,1.03666667,10.71428571,1,3.11,111.07142857,1,2021-11-23,2021-11-23
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,55-64,male,LEAD_GENERATION,2021-11-23,301,316,1.0498338870432,42.07,,,,14,3.005,4.43037975,2,21.035,133.13291139,2,2021-11-23,2021-11-23
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,35-44,female,LEAD_GENERATION,2021-11-23,39,43,1.1025641025641,4.35,,,,0,,0,,,101.1627907,,2021-11-23,2021-11-23
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,18-24,male,LEAD_GENERATION,2021-11-23,601,642,1.0682196339434,130.34,,,,11,11.84909091,1.71339564,4,32.585,203.02180685,4,2021-11-23,2021-11-23
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,25-34,male,LEAD_GENERATION,2021-11-23,481,540,1.1226611226611,78.86,,,,14,5.63285714,2.59259259,2,39.43,146.03703704,2,2021-11-23,2021-11-23
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,45-54,male,LEAD_GENERATION,2021-11-23,480,518,1.0791666666667,79.34,,,,9,8.81555556,1.73745174,,,153.16602317,,2021-11-23,2021-11-23
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,35-44,male,LEAD_GENERATION,2021-11-23,406,439,1.0812807881773,75.62,,,,11,6.87454545,2.50569476,,,172.25512528,,2021-11-23,2021-11-23
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,18-24,female,LEAD_GENERATION,2021-11-23,97,102,1.0515463917526,26.14,,,,1,26.14,0.98039216,,,256.2745098,,2021-11-23,2021-11-23
