"Campaign name","Ad set name","Ad name",Age,Gender,Objective,Day,Reach,Impressions,Frequency,"Amount spent (INR)","Result Type",Results,"Cost per result","Clicks (all)","CPC (all)","CTR (all)","Link clicks","CPC (cost per link click)","CPM (cost per 1,000 impressions)","Post engagement","Reporting starts","Reporting ends"
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,35-44,male,LINK_CLICKS,2021-08-29,286,331,1.1573426573427,87.7,"Link clicks",3,29.233333333333,5,17.54,1.51057402,3,29.23333333,264.95468278,3,2021-08-29,2021-08-29
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,45-54,unknown,LINK_CLICKS,2021-08-29,11,11,1,1.45,,,,0,,0,,,131.81818182,,2021-08-29,2021-08-29
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,35-44,unknown,LINK_CLICKS,2021-08-29,16,17,1.0625,8.36,,,,0,,0,,,491.76470588,,2021-08-29,2021-08-29
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,35-44,male,LINK_CLICKS,2021-08-29,398,477,1.1984924623116,106.94,"Link clicks",1,106.94,0,,0,1,106.94,224.19287212,1,2021-08-29,2021-08-29
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,25-34,male,LINK_CLICKS,2021-08-29,398,465,1.1683417085427,81.9,,,,0,,0,,,176.12903226,,2021-08-29,2021-08-29
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,45-54,male,LINK_CLICKS,2021-08-29,496,564,1.1370967741935,145.65,,,,0,,0,,,258.24468085,,2021-08-29,2021-08-29
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,55-64,unknown,LINK_CLICKS,2021-08-29,6,9,1.5,2.11,,,,0,,0,,,234.44444444,,2021-08-29,2021-08-29
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,55-64,male,LINK_CLICKS,2021-08-29,103,132,1.2815533980583,36.64,,,,0,,0,,,277.57575758,,2021-08-29,2021-08-29
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,25-34,unknown,LINK_CLICKS,2021-08-29,11,13,1.1818181818182,8.18,,,,0,,0,,,629.23076923,,2021-08-29,2021-08-29
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,35-44,female,LINK_CLICKS,2021-08-29,224,269,1.2008928571429,67.48,,,,0,,0,,,250.85501859,,2021-08-29,2021-08-29
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,25-34,unknown,LINK_CLICKS,2021-08-28,10,11,1.1,11.44,,,,0,,0,,,1040,,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,45-54,unknown,LINK_CLICKS,2021-08-28,17,22,1.2941176470588,25.21,,,,0,,0,,,1145.90909091,,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,55-64,unknown,LINK_CLICKS,2021-08-28,7,7,1,3.27,,,,0,,0,,,467.14285714,,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,Unknown,unknown,LINK_CLICKS,2021-08-28,0,0,0,0,,,,0,,,,,,,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,55-64,female,LINK_CLICKS,2021-08-28,37,53,1.4324324324324,24.84,,,,0,,0,,,468.67924528,,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,55-64,male,LINK_CLICKS,2021-08-28,76,98,1.2894736842105,51.83,,,,0,,0,,,528.87755102,,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,25-34,female,LINK_CLICKS,2021-08-28,160,200,1.25,103.66,"Link clicks",2,51.83,2,51.83,1,2,51.83,518.3,2,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,45-54,male,LINK_CLICKS,2021-08-28,320,400,1.25,213.88,"Link clicks",3,71.293333333333,3,71.29333333,0.75,3,71.29333333,534.7,3,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,45-54,female,LINK_CLICKS,2021-08-28,275,347,1.2618181818182,202.27,"Link clicks",2,101.135,3,67.42333333,0.86455331,2,101.135,582.91066282,2,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,35-44,male,LINK_CLICKS,2021-08-28,246,291,1.1829268292683,143.75,"Link clicks",2,71.875,3,47.91666667,1.03092784,2,71.875,493.9862543,2,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.1,35-44,unknown,LINK_CLICKS,2021-08-28,9,10,1.1111111111111,4.33,,,,0,,0,,,433,,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,55-64,male,LINK_CLICKS,2021-08-28,82,109,1.3292682926829,30.08,,,,0,,0,,,275.96330275,,2021-08-28,2021-08-28
AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21,AskJuno-Click-Canada-27-Aug-21-Ver-1.0,55-64,female,LINK_CLICKS,2021-08-28,75,100,1.3333333333333,22.22,"Link clicks",2,11.11,2,11.11,2,2,11.11,222.2,2,2021-08-28,2021-08-28
